lat,lng,total,white,black,native,asian,pi,other,multiple,hispanic
47.6411158,-122.2804311,112,96,0,0,3,1,0,6,6
47.6399156,-122.2801857,49,43,0,0,0,0,0,2,4
47.6380391,-122.2802065,61,55,3,0,2,0,0,0,1
47.6360029,-122.2790951,60,54,0,0,3,0,0,2,1
47.6350162,-122.2767793,319,297,2,0,13,1,0,2,4
47.6359673,-122.2774323,1,1,0,0,0,0,0,0,0
47.6339568,-122.2792182,87,81,3,0,0,0,0,0,3
47.6337541,-122.2804387,2,2,0,0,0,0,0,0,0
47.6326679,-122.2818781,35,29,0,0,4,0,0,2,0
47.6327604,-122.2806156,60,50,0,0,4,0,0,5,1
47.6327524,-122.2792363,44,42,0,0,0,0,0,1,1
47.63214,-122.2775439,26,26,0,0,0,0,0,0,0
47.6339514,-122.2778426,90,82,1,0,2,0,0,3,2
47.6315615,-122.2820123,38,32,0,0,4,0,0,0,2
47.6315165,-122.2833387,29,29,0,0,0,0,0,0,0
47.6303639,-122.283408,18,16,0,0,0,0,0,1,1
47.6303592,-122.2847686,31,30,0,0,0,0,0,0,1
47.63121,-122.2844311,7,7,0,0,0,0,0,0,0
47.6289137,-122.282076,84,83,0,0,1,0,0,0,0
47.6303469,-122.2806493,27,26,0,0,1,0,0,0,0
47.6315534,-122.2806333,36,34,0,0,2,0,0,0,0
47.6315462,-122.2792543,37,34,0,0,3,0,0,0,0
47.6294485,-122.2860878,37,35,0,0,0,0,0,0,2
47.6291654,-122.2847943,30,23,0,0,0,0,0,4,3
47.6291572,-122.2834198,20,19,0,0,1,0,0,0,0
47.6261791,-122.2852358,104,99,0,0,3,0,0,2,0
47.6279699,-122.28617,30,30,0,0,0,0,0,0,0
47.629209,-122.2791974,19,18,0,0,0,0,0,0,1
47.6303862,-122.2782645,46,45,0,0,1,0,0,0,0
47.6303416,-122.2796551,19,16,0,0,0,0,0,1,2
47.6271287,-122.2811267,22,22,0,0,0,0,0,0,0
47.6291319,-122.2806635,19,18,0,1,0,0,0,0,0
47.6419009,-122.2827234,242,204,6,2,15,0,0,10,5
47.6405227,-122.283451,36,36,0,0,0,0,0,0,0
47.6389489,-122.2850136,46,39,5,0,2,0,0,0,0
47.6393379,-122.2836766,46,44,0,0,1,0,0,0,1
47.6390652,-122.2823976,34,31,0,0,1,0,0,2,0
47.6388331,-122.2813811,98,84,0,0,6,0,0,4,4
47.6381784,-122.2837763,57,49,0,0,0,0,0,0,8
47.6371658,-122.2831152,13,13,0,0,0,0,0,0,0
47.6357715,-122.2823273,38,34,0,0,1,0,0,0,3
47.6363853,-122.2833309,37,36,0,0,0,0,0,0,1
47.6363932,-122.2843682,9,9,0,0,0,0,0,0,0
47.6352089,-122.2842598,19,18,0,0,0,0,0,0,1
47.6351884,-122.2833445,43,42,0,0,1,0,0,0,0
47.633982,-122.283359,45,40,3,0,0,0,0,0,2
47.6339857,-122.2819869,36,34,0,0,1,0,0,1,0
47.6358056,-122.2814297,81,73,0,0,3,0,0,0,5
47.6354313,-122.2803644,99,74,5,0,5,0,0,12,3
47.6331217,-122.282314,4,1,0,0,2,0,0,1,0
47.63282,-122.2834191,40,36,0,0,1,0,0,0,3
47.6324041,-122.2844343,5,5,0,0,0,0,0,0,0
47.6327815,-122.285067,28,23,0,0,2,0,0,3,0
47.6315761,-122.2851066,22,22,0,0,0,0,0,0,0
47.6375219,-122.2876529,125,117,1,0,2,0,0,4,1
47.6390301,-122.288637,35,32,0,0,2,0,0,1,0
47.6328103,-122.2885112,120,106,1,0,6,0,0,0,7
47.6373187,-122.2890088,81,73,1,0,3,0,0,1,3
47.6347538,-122.2921902,127,126,0,0,0,0,0,0,1
47.6370909,-122.2900519,37,36,0,0,0,0,0,0,1
47.6323007,-122.2901414,114,104,0,0,2,0,0,3,5
47.6351401,-122.2899694,46,44,0,0,1,0,0,0,1
47.6351839,-122.2848967,11,11,0,0,0,0,0,0,0
47.6364138,-122.2850314,13,11,0,0,0,0,0,2,0
47.6285001,-122.2902714,85,70,5,0,6,0,0,1,3
47.6293437,-122.2881218,26,24,0,0,0,0,0,2,0
47.6304073,-122.2887387,22,17,0,0,1,0,0,1,3
47.6280278,-122.291421,40,34,0,0,4,0,0,2,0
47.6281164,-122.2925463,33,24,0,0,4,0,0,5,0
47.6269814,-122.2917846,27,18,4,0,1,0,0,2,2
47.6283879,-122.2874497,41,38,0,0,3,0,0,0,0
47.6273282,-122.2888093,45,39,1,0,1,0,0,2,2
47.626256,-122.2902167,90,81,0,2,3,0,0,2,2
47.6258576,-122.2915798,51,43,0,0,3,0,0,4,1
47.6255826,-122.2888809,38,37,0,0,0,0,0,1,0
47.6255757,-122.2875385,26,20,1,0,5,0,0,0,0
47.6267681,-122.2875192,18,17,0,0,0,0,0,1,0
47.6246695,-122.2889011,36,32,0,0,1,0,0,2,1
47.6317533,-122.2996595,30,23,0,0,2,0,0,1,4
47.6317707,-122.300961,28,18,3,0,6,0,0,0,1
47.6318623,-122.3019177,17,15,0,0,1,0,0,0,1
47.6296504,-122.3020215,64,46,5,0,6,0,0,6,1
47.6307669,-122.3009788,39,31,1,0,5,0,0,2,0
47.6307602,-122.2996645,28,26,1,0,1,0,0,0,0
47.6291901,-122.2996631,57,34,9,1,3,0,0,4,6
47.6297636,-122.300997,42,29,2,0,5,0,0,5,1
47.6287157,-122.3010154,41,37,0,0,1,0,0,0,3
47.6277735,-122.301218,46,41,1,0,2,0,0,0,2
47.6277841,-122.299543,44,38,0,0,3,0,0,3,0
47.6286573,-122.2980553,22,19,0,0,0,0,0,3,0
47.6277559,-122.2976235,37,27,4,0,2,0,0,3,1
47.6270216,-122.2975678,60,41,13,0,0,0,0,0,6
47.6269019,-122.2959546,7,4,0,0,0,0,0,1,2
47.626259,-122.2957437,27,23,0,0,4,0,0,0,0
47.6262756,-122.2975825,59,48,3,0,2,0,0,6,0
47.6262953,-122.2999337,56,40,7,0,2,0,0,2,5
47.6263111,-122.3017621,40,27,3,0,2,0,0,3,5
47.6270574,-122.3017461,42,29,3,0,3,0,0,4,3
47.6270408,-122.2999205,53,43,6,0,4,0,0,0,0
47.6255306,-122.2976008,63,43,10,0,3,0,0,0,7
47.625518,-122.2957723,27,19,4,0,3,0,0,0,1
47.6255657,-122.3017774,32,22,0,0,8,0,0,1,1
47.6255501,-122.2999472,63,58,0,0,0,0,0,0,5
47.6314709,-122.309246,101,89,4,0,4,0,0,1,3
47.6314761,-122.3105655,70,64,0,0,1,0,0,5,0
47.6314813,-122.3118719,136,110,0,0,10,1,0,8,7
47.6296686,-122.3119019,81,79,1,0,1,0,0,0,0
47.6296566,-122.3105912,88,71,10,0,3,0,0,0,4
47.6296517,-122.3092663,85,80,0,0,4,0,1,0,0
47.6277687,-122.3092926,80,71,0,1,4,1,0,3,0
47.6277763,-122.3106164,57,52,0,0,1,0,0,0,4
47.627785,-122.3119237,82,76,0,0,1,0,0,1,4
47.6260642,-122.3119403,74,62,1,0,6,0,0,4,1
47.6260577,-122.3106387,72,69,0,0,2,0,0,0,1
47.626051,-122.3093159,64,61,0,0,0,0,0,3,0
47.6313294,-122.302877,43,38,0,0,4,0,0,1,0
47.6314435,-122.3041185,46,41,1,0,3,0,0,1,0
47.63145,-122.3053575,47,47,0,0,0,0,0,0,0
47.6314565,-122.3066165,81,70,0,0,3,0,0,5,3
47.631463,-122.3079124,17,14,0,0,0,0,0,2,1
47.6296451,-122.3079342,82,66,2,1,4,0,0,8,1
47.6296384,-122.3066392,96,88,0,0,5,0,0,0,3
47.6296319,-122.3053808,76,75,0,0,0,0,0,0,1
47.6296255,-122.304142,59,54,1,0,0,0,0,3,1
47.6295385,-122.3029814,57,53,0,0,0,0,0,4,0
47.6277331,-122.3029687,71,58,3,0,0,1,0,4,5
47.62774,-122.3041674,57,55,0,0,0,0,0,1,1
47.6277471,-122.3054061,65,56,0,0,4,0,0,2,3
47.6277549,-122.3066646,97,76,0,1,3,0,0,9,8
47.6277624,-122.3079589,103,90,7,0,0,0,0,4,2
47.6260314,-122.3066756,58,41,3,1,3,0,0,2,8
47.6260339,-122.3054182,63,57,1,0,4,0,0,0,1
47.6260159,-122.3041984,1,1,0,0,0,0,0,0,0
47.626015,-122.3030024,74,54,7,0,6,0,1,4,2
47.6388864,-122.3157263,29,28,0,0,0,0,0,0,1
47.6389093,-122.3167405,37,35,0,0,1,0,0,1,0
47.6389702,-122.3176139,33,33,0,0,0,0,0,0,0
47.6389732,-122.318486,37,33,2,0,1,0,0,1,0
47.638973,-122.319541,66,47,1,0,3,3,0,7,5
47.6389689,-122.3207129,17,13,1,0,3,0,0,0,0
47.6378235,-122.3207156,56,45,0,1,4,0,0,2,4
47.6378237,-122.3195499,40,33,0,0,7,0,0,0,0
47.6378204,-122.3184953,45,38,0,0,1,0,0,3,3
47.6378143,-122.3176263,18,18,0,0,0,0,0,0,0
47.6379555,-122.31625,56,36,0,0,11,0,0,5,4
47.6370763,-122.3155067,75,68,0,0,4,0,0,2,1
47.6374423,-122.3162534,39,38,0,0,1,0,0,0,0
47.6369187,-122.3141867,66,66,0,0,0,0,0,0,0
47.6366272,-122.3176562,24,24,0,0,0,0,0,0,0
47.6365929,-122.3185094,46,44,0,0,1,0,0,0,1
47.6365902,-122.3195591,32,28,0,0,1,0,0,2,1
47.6365999,-122.3207231,23,22,0,0,1,0,0,0,0
47.6354772,-122.3206155,17,17,0,0,0,0,0,0,0
47.6354788,-122.3195673,22,20,0,0,1,0,1,0,0
47.6354834,-122.3185281,28,27,1,0,0,0,0,0,0
47.6336237,-122.3185463,30,26,0,0,2,0,0,2,0
47.6340876,-122.3195543,33,27,0,0,1,0,0,0,5
47.6326449,-122.3196111,31,27,0,0,0,0,0,3,1
47.631384,-122.3196818,39,36,0,0,1,0,0,2,0
47.6313974,-122.3188938,22,22,0,0,0,0,0,0,0
47.6295836,-122.3188848,23,21,0,0,1,0,0,0,1
47.6295756,-122.3196799,128,106,0,0,13,0,0,6,3
47.6295776,-122.3207399,127,101,2,1,12,0,0,7,4
47.6295731,-122.3218096,62,56,0,0,4,0,0,0,2
47.6277523,-122.3218119,49,41,0,0,5,0,0,0,3
47.6277568,-122.3229368,28,27,0,0,1,0,0,0,0
47.6277451,-122.3207508,121,100,0,0,3,0,0,10,8
47.6277466,-122.3196792,142,112,4,0,7,0,1,10,8
47.6259814,-122.3229703,111,93,2,0,9,0,2,2,3
47.6264637,-122.3239041,137,114,1,0,10,0,0,5,7
47.6267183,-122.3247881,158,141,4,0,7,0,0,3,3
47.6270523,-122.3257147,9,6,0,0,0,0,0,1,2
47.6260309,-122.3259903,352,284,2,0,30,0,1,10,25
47.6255718,-122.324889,75,64,1,1,4,0,0,2,3
47.6259776,-122.3218443,119,90,2,0,4,0,0,6,17
47.6280248,-122.3135714,44,38,2,0,3,0,0,0,1
47.6275002,-122.3152286,39,30,1,0,3,0,0,1,4
47.6275114,-122.3162961,62,57,0,0,5,0,0,0,0
47.6275507,-122.3173966,49,41,0,1,5,0,0,0,2
47.6277142,-122.3186056,101,91,5,0,4,0,0,1,0
47.6260873,-122.3196874,129,103,2,2,9,0,1,7,5
47.6260088,-122.3207978,171,135,4,2,16,0,0,2,12
47.624783,-122.3203843,18,14,2,0,0,0,0,0,2
47.6248066,-122.3193726,109,97,1,0,6,1,0,0,4
47.6248162,-122.3172901,137,109,0,3,9,0,0,8,8
47.6260152,-122.3174668,91,79,1,1,3,0,0,3,4
47.6259464,-122.3161886,39,32,0,0,3,0,0,0,4
47.6252523,-122.3153837,82,69,0,0,5,0,0,3,5
47.6255912,-122.3148875,75,69,0,0,2,0,0,1,3
47.6264786,-122.3135874,56,46,0,0,4,0,0,4,2
47.6272607,-122.3135848,56,52,0,0,0,0,0,3,1
47.6248016,-122.3162194,84,70,0,0,4,0,0,4,6
47.624763,-122.3141175,72,67,2,0,0,0,0,3,0
47.6256718,-122.3136002,74,68,1,0,4,0,0,0,1
47.6247561,-122.3131027,67,62,0,2,1,0,0,0,2
47.6389537,-122.3218592,44,38,0,0,5,0,0,0,1
47.6371398,-122.3218912,106,76,11,0,7,0,0,3,9
47.6354681,-122.3217676,25,22,0,0,0,0,0,0,3
47.6337981,-122.3227153,27,22,1,2,1,0,0,1,0
47.633547,-122.3219255,36,34,1,0,0,0,0,0,1
47.6336027,-122.3206344,29,26,1,0,0,0,0,1,1
47.6307275,-122.3223624,55,42,2,1,7,0,0,0,3
47.6293616,-122.3251549,259,214,5,1,25,0,0,4,10
47.628273,-122.3247542,42,41,0,0,0,0,0,0,1
47.6272966,-122.3273296,139,96,2,1,19,0,0,11,10
47.6273817,-122.3265622,39,31,0,0,3,0,0,1,4
47.6259093,-122.3272071,159,118,9,0,15,0,1,7,9
47.6299421,-122.3274102,21,16,0,0,4,0,0,1,0
47.6330543,-122.3252793,592,367,40,10,87,4,1,24,59
47.6353622,-122.3248397,126,88,4,0,21,0,0,5,8
47.6358285,-122.3268119,52,45,0,0,5,0,0,2,0
47.6335543,-122.3277795,2,2,0,0,0,0,0,0,0
47.62852,-122.3330398,19,18,0,0,1,0,0,0,0
47.6264273,-122.3331824,8,4,0,0,0,0,0,0,4
47.6283102,-122.3239013,9,6,0,0,0,0,0,3,0
47.6389874,-122.3240782,128,87,2,1,18,0,0,10,10
47.6389848,-122.3252875,139,112,3,1,12,1,0,6,4
47.638985,-122.3265035,169,145,2,0,10,0,2,4,6
47.6389855,-122.3277355,196,155,1,0,14,1,0,13,12
47.6389876,-122.3288865,64,58,0,0,2,0,0,2,2
47.6382585,-122.3297912,210,197,1,0,3,1,0,4,4
47.6375509,-122.3288664,32,30,0,0,1,0,0,0,1
47.6375291,-122.3277343,129,103,7,0,9,0,0,5,5
47.6375246,-122.3265036,167,142,3,1,7,2,0,0,12
47.6375065,-122.3252884,149,96,6,0,32,0,0,6,9
47.6375169,-122.3240903,146,116,2,0,15,0,0,3,10
47.6348524,-122.3240336,52,45,1,0,2,0,0,1,3
47.6363994,-122.3243049,36,28,0,0,2,0,0,3,3
47.6364661,-122.3263362,96,69,5,0,11,0,0,4,7
47.6363282,-122.3252001,38,33,2,0,0,0,0,2,1
47.6319178,-122.3399002,38,30,0,0,2,0,1,3,2
47.6330645,-122.3405579,10,10,0,0,0,0,0,0,0
47.627739,-122.3405436,2,0,0,0,2,0,0,0,0
47.6297158,-122.341643,316,208,12,0,59,0,0,25,12
47.635443,-122.3414575,169,126,2,0,20,0,0,7,14
47.6372154,-122.3425889,57,45,0,0,5,1,0,1,5
47.6373081,-122.3418552,70,53,4,0,3,0,0,7,3
47.6373404,-122.3410757,80,61,1,0,8,0,0,5,5
47.6280222,-122.3428902,68,47,3,0,13,1,0,2,2
47.6297475,-122.3428783,286,207,8,0,38,1,3,10,19
47.6314461,-122.3428569,105,75,2,1,22,0,0,3,2
47.6328601,-122.3428443,88,63,3,0,13,1,0,5,3
47.6347523,-122.3428657,255,186,9,3,26,0,1,13,17
47.6367937,-122.3433445,128,95,3,3,15,2,1,4,5
47.6334774,-122.3416953,207,155,3,2,23,1,0,7,16
47.629322,-122.3442705,85,66,3,1,9,0,0,3,3
47.6293256,-122.3455817,123,83,2,0,25,0,0,5,8
47.6293185,-122.3468795,92,67,2,0,7,0,0,5,11
47.629327,-122.3481875,61,52,0,0,2,0,0,4,3
47.629332,-122.349493,27,25,0,0,1,0,0,0,1
47.6285133,-122.3494997,26,20,0,0,1,0,0,5,0
47.6284989,-122.3481875,75,59,0,0,7,0,0,5,4
47.6284692,-122.3468891,101,78,2,0,9,0,1,3,8
47.6284644,-122.3455843,83,71,0,0,3,0,0,4,5
47.6284616,-122.3442721,107,91,0,0,7,0,0,5,4
47.6275837,-122.3442842,61,43,3,1,6,0,0,1,7
47.6274844,-122.3454666,77,62,2,0,0,0,0,7,6
47.627816,-122.3458657,16,14,1,0,0,0,0,1,0
47.6275933,-122.3468961,108,88,1,0,8,0,0,7,4
47.6275778,-122.3481967,67,56,0,1,2,0,0,4,4
47.6267096,-122.3442999,6,5,0,0,0,0,0,1,0
47.6262869,-122.3403669,39,17,11,3,1,0,0,1,6
47.626721,-122.3482085,92,76,4,1,8,0,0,0,3
47.6267255,-122.349514,163,151,1,0,5,0,0,3,3
47.6258575,-122.3495205,83,59,2,1,8,0,1,8,4
47.6258525,-122.3482105,22,17,0,0,1,0,0,3,1
47.6267165,-122.346903,94,67,5,0,13,0,1,5,3
47.6267112,-122.345596,111,90,2,0,15,1,0,0,3
47.6258433,-122.345603,6,6,0,0,0,0,0,0,0
47.6258402,-122.3443279,12,8,0,0,4,0,0,0,0
47.6337955,-122.3466815,90,77,1,0,10,0,0,0,2
47.6327141,-122.3465616,64,49,0,0,8,1,0,3,3
47.6327251,-122.3477951,50,43,1,0,0,0,0,2,4
47.6327277,-122.348999,31,31,0,0,0,0,0,0,0
47.632731,-122.350178,27,24,0,0,2,0,0,0,1
47.6318246,-122.3455469,58,43,0,0,11,0,1,1,2
47.6318287,-122.3481032,81,65,3,0,3,0,2,2,6
47.6318697,-122.3489753,5,5,0,0,0,0,0,0,0
47.6318775,-122.3496792,26,23,0,0,1,0,0,2,0
47.6318612,-122.3507595,45,41,0,0,3,0,0,0,1
47.6308269,-122.350485,55,45,3,0,4,0,0,3,0
47.6304367,-122.348888,116,109,2,0,2,0,0,3,0
47.6318511,-122.3469384,48,37,2,0,4,0,0,3,2
47.6305572,-122.3468842,214,167,1,2,14,1,1,10,18
47.6305825,-122.3455956,219,181,7,1,10,1,0,7,12
47.6301631,-122.3442673,89,72,2,0,10,0,0,2,3
47.6301577,-122.3435168,2,1,0,0,0,0,0,1,0
47.6389725,-122.3463597,11,8,0,0,3,0,0,0,0
47.6395337,-122.3476974,28,27,1,0,0,0,0,0,0
47.6395455,-122.3489033,38,38,0,0,0,0,0,0,0
47.6395215,-122.3501082,22,22,0,0,0,0,0,0,0
47.6386819,-122.3501078,33,27,0,0,5,0,0,0,1
47.63868,-122.3489,43,39,2,0,1,0,0,1,0
47.6386782,-122.3476964,37,32,0,0,0,0,0,0,5
47.637828,-122.3477055,45,38,0,0,3,0,0,4,0
47.6378321,-122.3501192,58,45,3,1,3,0,0,1,5
47.6369817,-122.3501299,55,47,0,0,4,0,0,2,2
47.6361312,-122.3501394,40,31,0,0,3,0,0,5,1
47.6361397,-122.3489746,34,32,0,0,0,0,0,0,2
47.6361356,-122.3478009,65,49,0,0,6,0,0,4,6
47.6369772,-122.3477193,29,27,2,0,0,0,0,0,0
47.6369762,-122.3465079,46,42,2,1,1,0,0,0,0
47.6375624,-122.3457831,37,34,3,0,0,0,0,0,0
47.6329481,-122.3435169,1,1,0,0,0,0,0,0,0
47.6363243,-122.344727,86,41,22,6,4,0,0,7,6
47.63611,-122.346556,82,70,0,0,7,0,0,1,4
47.6345857,-122.3452686,361,276,9,2,34,1,0,14,25
47.6343225,-122.3478911,134,108,4,0,8,0,0,10,4
47.634388,-122.3489813,85,73,6,1,4,0,0,0,1
47.6352811,-122.3501492,35,32,0,0,1,0,0,1,1
47.6344309,-122.3501588,33,29,0,0,3,0,0,0,1
47.633581,-122.3501685,28,27,0,0,0,0,0,0,1
47.6327378,-122.3442042,20,17,0,0,1,0,0,1,1
47.6327226,-122.3453993,75,63,0,0,5,0,0,5,2
47.6318633,-122.3442667,14,14,0,0,0,0,0,0,0
47.6309977,-122.3442664,133,86,13,0,17,0,1,8,8
47.6395227,-122.3513073,26,20,0,0,2,0,0,3,1
47.6395314,-122.3525251,15,15,0,0,0,0,0,0,0
47.6395303,-122.3537521,50,36,0,1,2,0,0,6,5
47.6395305,-122.354969,33,27,0,0,0,0,0,0,6
47.6386894,-122.3549744,52,46,0,0,6,0,0,0,0
47.6386868,-122.3537596,38,33,0,0,2,1,0,1,1
47.638685,-122.3525424,36,27,0,0,7,0,0,2,0
47.6386836,-122.3513249,31,26,0,0,2,0,0,2,1
47.6378336,-122.3513357,57,39,0,0,1,0,0,3,14
47.637835,-122.3525525,54,44,0,0,3,0,0,3,4
47.6378367,-122.3537694,71,60,0,0,6,0,0,2,3
47.6378393,-122.3549879,55,52,1,1,1,0,0,0,0
47.6369888,-122.3549964,48,45,0,0,0,0,0,3,0
47.636987,-122.3537795,37,33,0,1,0,0,0,0,3
47.636985,-122.3525625,28,28,0,0,0,0,0,0,0
47.6369832,-122.3513459,45,40,0,0,2,0,0,3,0
47.636133,-122.351356,43,41,0,0,2,0,0,0,0
47.636135,-122.3525725,30,22,0,0,5,0,0,2,1
47.6361391,-122.3550061,32,23,0,1,2,0,0,4,2
47.6352887,-122.3550159,41,29,1,0,2,0,0,3,6
47.635287,-122.353799,37,31,0,0,0,0,0,0,6
47.6352851,-122.3525822,40,37,0,0,1,0,0,0,2
47.6352829,-122.3513658,30,26,0,0,3,0,0,0,1
47.6344331,-122.3513752,40,40,0,0,0,0,0,0,0
47.6344349,-122.352592,31,30,0,0,0,0,0,0,1
47.634437,-122.353809,32,28,0,0,0,0,0,3,1
47.6344388,-122.3550255,40,28,0,0,6,0,0,2,4
47.6335889,-122.3550361,32,32,0,0,0,0,0,0,0
47.633587,-122.353819,41,35,0,0,4,0,0,2,0
47.6335851,-122.3526017,35,32,1,0,0,0,0,0,2
47.633583,-122.351385,29,27,0,0,1,0,0,1,0
47.632737,-122.3538285,38,32,0,0,2,0,0,0,4
47.6327389,-122.3550455,44,43,0,0,0,0,0,1,0
47.6389852,-122.3562494,25,24,1,0,0,0,0,0,0
47.6389875,-122.3575906,26,21,0,0,4,0,0,1,0
47.6389883,-122.3589292,60,47,0,0,5,0,0,0,8
47.6389887,-122.3602693,68,62,0,0,2,0,0,0,4
47.6386769,-122.3616147,102,78,0,0,10,0,0,9,5
47.6368476,-122.3616374,97,86,0,0,6,0,0,4,1
47.6377751,-122.3602848,68,61,0,0,5,0,0,0,2
47.6371698,-122.3589512,33,29,0,0,2,0,0,1,1
47.6377745,-122.3576055,89,64,1,1,12,1,0,6,4
47.6377738,-122.3562676,4,3,0,0,0,0,0,0,1
47.6365619,-122.3562795,36,27,0,0,1,0,0,2,6
47.636561,-122.35762,62,56,1,0,1,0,0,1,3
47.6353473,-122.3576345,65,56,3,0,3,0,0,3,0
47.636559,-122.3602978,52,44,0,0,0,0,0,1,7
47.6341346,-122.3576492,106,93,3,1,2,0,0,6,1
47.6341345,-122.3563082,53,44,2,1,3,0,0,2,1
47.6353473,-122.3562935,41,38,0,0,0,0,0,1,2
47.6341342,-122.3589903,75,70,0,2,0,0,0,2,1
47.6341342,-122.3603314,61,60,0,0,0,0,0,0,1
47.6341339,-122.3616733,59,56,0,0,1,0,0,0,2
47.6353403,-122.3616547,52,45,0,0,6,0,0,1,0
47.6329249,-122.3616883,40,33,0,0,2,0,0,4,1
47.6329239,-122.3603466,68,60,1,0,2,0,0,2,3
47.6329228,-122.3590051,56,46,0,0,2,0,0,5,3
47.6329134,-122.3576442,118,91,0,0,13,0,0,3,11
47.6329305,-122.3563043,27,25,0,0,0,0,0,1,1
47.6386765,-122.3629545,106,87,2,0,6,0,1,5,5
47.6386759,-122.3642938,107,97,0,0,2,0,0,8,0
47.6386754,-122.3656338,101,85,0,1,13,0,0,2,0
47.6386685,-122.3666347,54,48,0,1,3,0,0,1,1
47.6386736,-122.367304,69,57,1,0,2,0,0,7,2
47.6368447,-122.3673313,48,39,0,1,4,0,0,3,1
47.6368453,-122.366662,47,41,0,0,2,0,0,3,1
47.6368463,-122.3656588,88,74,1,0,6,0,0,6,1
47.6368467,-122.3643177,92,80,0,0,5,0,0,4,3
47.6368455,-122.3629779,90,76,0,1,4,0,0,3,6
47.6353367,-122.3629983,67,62,0,0,0,0,0,2,3
47.6353381,-122.3643391,52,42,0,0,5,0,0,4,1
47.6353373,-122.3656791,70,65,0,0,1,0,1,0,3
47.6353641,-122.3666824,22,20,0,0,0,0,0,2,0
47.6353689,-122.3673511,29,25,0,0,1,0,0,3,0
47.6341334,-122.3630148,49,43,2,0,1,0,0,1,2
47.6341332,-122.3643558,57,50,0,1,2,0,0,1,3
47.6341328,-122.3656967,46,44,0,1,0,0,0,0,1
47.634118,-122.3666978,21,21,0,0,0,0,0,0,0
47.6346505,-122.3677254,2,2,0,0,0,0,0,0,0
47.6340933,-122.3673378,10,10,0,0,0,0,0,0,0
47.6329189,-122.3673601,16,13,0,0,2,0,0,1,0
47.6341301,-122.3680885,26,24,0,0,0,0,0,0,2
47.6341274,-122.3686643,17,17,0,0,0,0,0,0,0
47.6341373,-122.369421,22,19,0,0,1,0,0,1,1
47.6341317,-122.3700443,30,27,0,0,0,0,0,3,0
47.6341307,-122.3710266,66,61,0,0,0,0,0,4,1
47.6329161,-122.3710449,60,58,0,0,0,0,0,0,2
47.6329185,-122.3700571,20,15,1,0,4,0,0,0,0
47.632912,-122.369425,22,19,0,0,3,0,0,0,0
47.63171,-122.3694069,37,37,0,0,0,0,0,0,0
47.6317524,-122.3700582,38,31,2,0,0,0,0,0,5
47.6317184,-122.3673711,12,10,0,0,2,0,0,0,0
47.6317177,-122.3667623,13,13,0,0,0,0,0,0,0
47.6329212,-122.3667122,15,15,0,0,0,0,0,0,0
47.6329277,-122.3657112,65,60,1,0,2,0,0,0,2
47.6329267,-122.3643722,49,46,2,0,0,0,0,0,1
47.6329258,-122.3630305,42,40,0,0,1,0,1,0,0
47.6329151,-122.3680993,26,26,0,0,0,0,0,0,0
47.6329156,-122.3686875,14,13,1,0,0,0,0,0,0
47.6318306,-122.365069,84,70,0,0,3,0,0,1,10
47.6318281,-122.3637629,66,60,0,0,3,0,0,1,2
47.6318257,-122.3624566,79,61,1,0,8,1,1,4,3
47.6318288,-122.3660918,17,14,0,0,1,0,0,2,0
47.6308936,-122.3624604,42,40,0,0,1,0,0,0,1
47.6308968,-122.3637676,16,12,0,0,4,0,0,0,0
47.6309,-122.3650732,4,4,0,0,0,0,0,0,0
47.6309028,-122.3660987,13,10,0,0,3,0,0,0,0
47.6304508,-122.3667559,22,22,0,0,0,0,0,0,0
47.6306964,-122.3672925,4,3,0,0,0,1,0,0,0
47.6295145,-122.3671812,25,25,0,0,0,0,0,0,0
47.6311135,-122.3681081,43,43,0,0,0,0,0,0,0
47.6317126,-122.3687359,15,11,1,0,0,0,0,2,1
47.630528,-122.368729,30,26,1,0,2,0,0,1,0
47.6307573,-122.369404,10,10,0,0,0,0,0,0,0
47.6300342,-122.3650748,16,16,0,0,0,0,0,0,0
47.6300297,-122.3637719,24,23,0,0,0,0,0,0,1
47.6300259,-122.3624651,32,30,0,0,0,0,0,1,1
47.628334,-122.3666242,67,64,0,0,1,0,0,0,2
47.6291767,-122.3661048,4,3,0,0,1,0,0,0,0
47.6300381,-122.3660988,5,2,0,0,0,0,0,0,3
47.6297393,-122.3685939,4,4,0,0,0,0,0,0,0
47.6291765,-122.3686227,53,43,3,0,2,0,0,2,3
47.6294505,-122.3680658,14,14,0,0,0,0,0,0,0
47.6291695,-122.3637851,29,25,0,0,1,0,0,3,0
47.6291723,-122.3650817,17,17,0,0,0,0,0,0,0
47.6283528,-122.3642405,45,43,0,0,1,0,0,1,0
47.6285951,-122.3681359,33,28,0,0,1,0,0,2,2
47.627854,-122.365254,185,149,2,1,15,1,0,5,12
47.6273481,-122.3639852,102,84,1,0,7,0,0,4,6
47.6386751,-122.367974,48,37,0,0,4,0,0,5,2
47.6386774,-122.3686428,75,58,0,0,8,0,0,6,3
47.638676,-122.3696482,37,22,3,1,1,0,0,4,6
47.6386789,-122.3709456,111,86,1,0,6,1,0,13,4
47.6391415,-122.3720415,105,88,1,0,4,0,0,10,2
47.6396498,-122.3730717,140,111,4,0,7,2,0,7,9
47.6403734,-122.3738825,24,14,3,1,1,0,0,1,4
47.6368347,-122.3709763,137,115,1,0,7,0,1,9,4
47.6368456,-122.3700108,34,26,0,0,1,0,0,6,1
